product_id,category,sub_category,product_name,product_cost_to_consumer
FUR-CH-10004455,Furniture,Chairs,"Harbour Creations Swivel Stool, Red",174.72
FUR-CH-10004491,Furniture,Chairs,"SAFCO Swivel Stool, Adjustable",109.08
FUR-CH-10004572,Furniture,Chairs,"Harbour Creations Bag Chairs, Red",38.22
FUR-CH-10004576,Furniture,Chairs,"Hon Bag Chairs, Adjustable",36.21
FUR-CH-10004580,Furniture,Chairs,"Office Star Bag Chairs, Adjustable",39.99
FUR-CH-10004584,Furniture,Chairs,"Office Star Steel Folding Chair, Set of Two",53.58
FUR-CH-10004600,Furniture,Chairs,"Harbour Creations Chairmat, Red",38.16
FUR-CH-10004609,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Adjustable",57.24
FUR-CH-10004694,Furniture,Chairs,"Office Star Rocking Chair, Black",88.65
FUR-CH-10004705,Furniture,Chairs,"Hon Executive Leather Armchair, Black",411.45
FUR-CH-10004751,Furniture,Chairs,"Hon Steel Folding Chair, Black",67.95
FUR-CH-10004810,Furniture,Chairs,"Hon Swivel Stool, Set of Two",131.07
FUR-CH-10004826,Furniture,Chairs,"Hon Steel Folding Chair, Set of Two",42.69
FUR-CH-10004863,Furniture,Chairs,"SAFCO Swivel Stool, Black",86.07
FUR-CH-10004913,Furniture,Chairs,"Office Star Rocking Chair, Red",125.43
FUR-FU-10000018,Furniture,Furnishings,"Eldon Clock, Erganomic",27.57
FUR-FU-10000067,Furniture,Furnishings,"Rubbermaid Photo Frame, Duo Pack",26.97
FUR-FU-10000069,Furniture,Furnishings,"Tenex Door Stop, Durable",36.03
FUR-FU-10000256,Furniture,Furnishings,"Rubbermaid Photo Frame, Duo Pack",26.97
FUR-FU-10000306,Furniture,Furnishings,"Rubbermaid Clock, Duo Pack",47.22
FUR-FU-10000339,Furniture,Furnishings,"Tenex Frame, Black",105.6
FUR-FU-10000366,Furniture,Furnishings,"Deflect-O Door Stop, Durable",24.18
FUR-FU-10000394,Furniture,Furnishings,"Rubbermaid Photo Frame, Durable",25.86
FUR-FU-10000422,Furniture,Furnishings,"Deflect-O Photo Frame, Black",47.25
FUR-FU-10000482,Furniture,Furnishings,"Eldon Photo Frame, Duo Pack",42.48
FUR-FU-10000496,Furniture,Furnishings,"Eldon Clock, Duo Pack",30
FUR-FU-10000507,Furniture,Furnishings,"Tenex Photo Frame, Duo Pack",33.24
FUR-FU-10000514,Furniture,Furnishings,"Deflect-O Photo Frame, Erganomic",28.8
FUR-FU-10000526,Furniture,Furnishings,"Deflect-O Frame, Durable",61.05
FUR-FU-10000541,Furniture,Furnishings,"Advantus Frame, Duo Pack",82.29
FUR-FU-10000548,Furniture,Furnishings,"Tenex Stacking Tray, Durable",15.9
FUR-FU-10000556,Furniture,Furnishings,"Tenex Light Bulb, Durable",13.59
FUR-FU-10000606,Furniture,Furnishings,"Deflect-O Photo Frame, Durable",30.36
FUR-FU-10000628,Furniture,Furnishings,"Rubbermaid Light Bulb, Black",10.56
FUR-FU-10000647,Furniture,Furnishings,"Tenex Door Stop, Erganomic",29.34
FUR-FU-10000657,Furniture,Furnishings,"Eldon Door Stop, Black",40.65
FUR-FU-10000666,Furniture,Furnishings,"Rubbermaid Frame, Black",80.22
FUR-FU-10000669,Furniture,Furnishings,"Eldon Stacking Tray, Duo Pack",29.04
FUR-FU-10000702,Furniture,Furnishings,"Tenex Frame, Black",105.6
FUR-FU-10000714,Furniture,Furnishings,"Tenex Light Bulb, Black",16.11
FUR-FU-10000718,Furniture,Furnishings,"Rubbermaid Stacking Tray, Black",19.68
FUR-FU-10000729,Furniture,Furnishings,"Eldon Clock, Durable",35.88
FUR-FU-10000735,Furniture,Furnishings,"Tenex Frame, Erganomic",92.31
FUR-FU-10000762,Furniture,Furnishings,"Advantus Light Bulb, Black",10.05
FUR-FU-10000783,Furniture,Furnishings,"Advantus Light Bulb, Durable",12.66
FUR-FU-10000815,Furniture,Furnishings,"Eldon Door Stop, Black",40.65
FUR-FU-10000816,Furniture,Furnishings,"Tenex Clock, Erganomic",32.28
FUR-FU-10000889,Furniture,Furnishings,"Rubbermaid Clock, Black",33.12
FUR-FU-10000918,Furniture,Furnishings,"Deflect-O Photo Frame, Duo Pack",34.32
FUR-FU-10000921,Furniture,Furnishings,"Advantus Door Stop, Erganomic",39.75
FUR-FU-10000944,Furniture,Furnishings,"Tenex Door Stop, Black",40.83
FUR-FU-10000955,Furniture,Furnishings,"Advantus Stacking Tray, Durable",16.62
FUR-FU-10000980,Furniture,Furnishings,"Advantus Photo Frame, Duo Pack",32.91
FUR-FU-10001015,Furniture,Furnishings,"Eldon Stacking Tray, Black",17.97
FUR-FU-10001045,Furniture,Furnishings,"Eldon Photo Frame, Durable",27.57
FUR-FU-10001078,Furniture,Furnishings,"Advantus Clock, Durable",32.46
FUR-FU-10001091,Furniture,Furnishings,"Eldon Photo Frame, Erganomic",42.57
FUR-FU-10001096,Furniture,Furnishings,"Advantus Clock, Black",37.02
FUR-FU-10001098,Furniture,Furnishings,"Deflect-O Door Stop, Black",32.97
FUR-FU-10001129,Furniture,Furnishings,"Deflect-O Stacking Tray, Black",21.57
FUR-FU-10001130,Furniture,Furnishings,"Rubbermaid Stacking Tray, Erganomic",16.2
FUR-FU-10001144,Furniture,Furnishings,"Rubbermaid Photo Frame, Erganomic",44.34
FUR-FU-10001246,Furniture,Furnishings,"Advantus Frame, Durable",85.44
FUR-FU-10001254,Furniture,Furnishings,"Deflect-O Light Bulb, Black",15.03
FUR-FU-10001260,Furniture,Furnishings,"Rubbermaid Light Bulb, Erganomic",16.95
FUR-FU-10001322,Furniture,Furnishings,"Deflect-O Clock, Durable",46.41
FUR-FU-10001343,Furniture,Furnishings,"Eldon Stacking Tray, Erganomic",23.82
FUR-FU-10001351,Furniture,Furnishings,"Rubbermaid Photo Frame, Black",43.47
FUR-FU-10001393,Furniture,Furnishings,"Deflect-O Stacking Tray, Erganomic",22.02
FUR-FU-10001410,Furniture,Furnishings,"Tenex Clock, Durable",27.45
FUR-FU-10001447,Furniture,Furnishings,"Eldon Stacking Tray, Duo Pack",29.04
FUR-FU-10001452,Furniture,Furnishings,"Rubbermaid Door Stop, Black",36.81
FUR-FU-10001471,Furniture,Furnishings,"Eldon Door Stop, Durable",29.73
FUR-FU-10001477,Furniture,Furnishings,"Rubbermaid Stacking Tray, Black",19.68
FUR-FU-10001507,Furniture,Furnishings,"Rubbermaid Light Bulb, Duo Pack",13.05
FUR-FU-10001541,Furniture,Furnishings,"Tenex Photo Frame, Black",32.16
FUR-FU-10001557,Furniture,Furnishings,"Advantus Clock, Duo Pack",43.74
FUR-FU-10001601,Furniture,Furnishings,"Rubbermaid Frame, Erganomic",75.96
FUR-FU-10001619,Furniture,Furnishings,"Advantus Clock, Erganomic",30.51
FUR-FU-10001640,Furniture,Furnishings,"Eldon Photo Frame, Black",36.63
FUR-FU-10001674,Furniture,Furnishings,"Deflect-O Clock, Duo Pack",27.72
FUR-FU-10001746,Furniture,Furnishings,"Advantus Stacking Tray, Durable",16.62
FUR-FU-10001770,Furniture,Furnishings,"Deflect-O Clock, Erganomic",24.48
FUR-FU-10001774,Furniture,Furnishings,"Eldon Door Stop, Durable",29.73
FUR-FU-10001843,Furniture,Furnishings,"Advantus Door Stop, Durable",26.1
FUR-FU-10001893,Furniture,Furnishings,"Deflect-O Photo Frame, Durable",30.36
FUR-FU-10001902,Furniture,Furnishings,"Deflect-O Stacking Tray, Durable",18.99
FUR-FU-10001933,Furniture,Furnishings,"Tenex Stacking Tray, Black",17.73
FUR-FU-10001935,Furniture,Furnishings,"Eldon Light Bulb, Black",23.19
FUR-FU-10001942,Furniture,Furnishings,"Eldon Frame, Duo Pack",81.42
FUR-FU-10001977,Furniture,Furnishings,"Deflect-O Frame, Erganomic",90.21
FUR-FU-10002019,Furniture,Furnishings,"Eldon Light Bulb, Durable",12.24
FUR-FU-10002055,Furniture,Furnishings,"Eldon Light Bulb, Black",23.19
FUR-FU-10002069,Furniture,Furnishings,"Advantus Door Stop, Durable",26.1
FUR-FU-10002185,Furniture,Furnishings,"Eldon Photo Frame, Durable",27.57
FUR-FU-10002210,Furniture,Furnishings,"Tenex Clock, Black",41.73
FUR-FU-10002223,Furniture,Furnishings,"Deflect-O Stacking Tray, Durable",18.99
FUR-FU-10002246,Furniture,Furnishings,"Tenex Frame, Duo Pack",67.14
FUR-FU-10002250,Furniture,Furnishings,"Advantus Photo Frame, Durable",29.01
FUR-FU-10002292,Furniture,Furnishings,"Deflect-O Door Stop, Duo Pack",25.98
FUR-FU-10002335,Furniture,Furnishings,"Rubbermaid Light Bulb, Durable",11.43
FUR-FU-10002362,Furniture,Furnishings,"Advantus Door Stop, Black",26.58
FUR-FU-10002407,Furniture,Furnishings,"Deflect-O Light Bulb, Duo Pack",16.77
FUR-FU-10002459,Furniture,Furnishings,"Rubbermaid Door Stop, Duo Pack",38.61
FUR-FU-10002525,Furniture,Furnishings,"Deflect-O Door Stop, Erganomic",22.59
FUR-FU-10002546,Furniture,Furnishings,"Deflect-O Light Bulb, Durable",12.66
FUR-FU-10002598,Furniture,Furnishings,"Tenex Photo Frame, Durable",28.35
FUR-FU-10002648,Furniture,Furnishings,"Rubbermaid Stacking Tray, Erganomic",12.12
FUR-FU-10002659,Furniture,Furnishings,"Eldon Clock, Black",37.32
FUR-FU-10002665,Furniture,Furnishings,"Advantus Light Bulb, Erganomic",11.43
FUR-FU-10002699,Furniture,Furnishings,"Eldon Photo Frame, Erganomic",42.57
FUR-FU-10002722,Furniture,Furnishings,"Tenex Photo Frame, Erganomic",46.44
FUR-FU-10002803,Furniture,Furnishings,"Deflect-O Stacking Tray, Erganomic",22.02
FUR-FU-10002804,Furniture,Furnishings,"Advantus Clock, Duo Pack",43.74
FUR-FU-10002829,Furniture,Furnishings,"Deflect-O Clock, Black",46.8
FUR-FU-10002838,Furniture,Furnishings,"Advantus Frame, Black",90.03
FUR-FU-10002848,Furniture,Furnishings,"Advantus Stacking Tray, Black",18.51
FUR-FU-10002890,Furniture,Furnishings,"Rubbermaid Frame, Durable",93.03
FUR-FU-10002928,Furniture,Furnishings,"Eldon Light Bulb, Erganomic",14.07
FUR-FU-10002930,Furniture,Furnishings,"Eldon Door Stop, Duo Pack",32.16
FUR-FU-10002933,Furniture,Furnishings,"Advantus Stacking Tray, Erganomic",19.89
FUR-FU-10002972,Furniture,Furnishings,"Advantus Light Bulb, Duo Pack",18.12
FUR-FU-10003012,Furniture,Furnishings,"Rubbermaid Stacking Tray, Durable",16.35
FUR-FU-10003052,Furniture,Furnishings,"Advantus Photo Frame, Duo Pack",32.91
FUR-FU-10003094,Furniture,Furnishings,"Eldon Clock, Erganomic",27.57
FUR-FU-10003198,Furniture,Furnishings,"Rubbermaid Photo Frame, Erganomic",44.34
FUR-FU-10003214,Furniture,Furnishings,"Eldon Stacking Tray, Durable",20.85
FUR-FU-10003217,Furniture,Furnishings,"Tenex Frame, Durable",82.41
FUR-FU-10003235,Furniture,Furnishings,"Eldon Frame, Durable",100.83
FUR-FU-10003276,Furniture,Furnishings,"Rubbermaid Light Bulb, Durable",11.43
FUR-FU-10003326,Furniture,Furnishings,"Eldon Photo Frame, Duo Pack",42.48
FUR-FU-10003336,Furniture,Furnishings,"Eldon Door Stop, Erganomic",37.08
FUR-FU-10003339,Furniture,Furnishings,"Tenex Clock, Black",41.73
FUR-FU-10003414,Furniture,Furnishings,"Tenex Clock, Duo Pack",30.69
FUR-FU-10003420,Furniture,Furnishings,"Deflect-O Door Stop, Durable",24.18
FUR-FU-10003427,Furniture,Furnishings,"Rubbermaid Frame, Erganomic",75.96
FUR-FU-10003447,Furniture,Furnishings,"Eldon Light Bulb, Duo Pack",15.18
FUR-FU-10003451,Furniture,Furnishings,"Eldon Frame, Black",106.95
FUR-FU-10003540,Furniture,Furnishings,"Deflect-O Light Bulb, Erganomic",11.28
FUR-FU-10003546,Furniture,Furnishings,"Advantus Clock, Durable",32.46
FUR-FU-10003552,Furniture,Furnishings,"Tenex Door Stop, Duo Pack",36.93
FUR-FU-10003605,Furniture,Furnishings,"Eldon Light Bulb, Durable",12.24
FUR-FU-10003608,Furniture,Furnishings,"Tenex Light Bulb, Erganomic",16.5
FUR-FU-10003609,Furniture,Furnishings,"Rubbermaid Frame, Duo Pack",54.99
FUR-FU-10003658,Furniture,Furnishings,"Tenex Light Bulb, Duo Pack",17.31
FUR-FU-10003736,Furniture,Furnishings,"Rubbermaid Frame, Duo Pack",54.99
FUR-FU-10003826,Furniture,Furnishings,"Eldon Door Stop, Duo Pack",32.16
FUR-FU-10003855,Furniture,Furnishings,"Rubbermaid Clock, Erganomic",27.33
FUR-FU-10003918,Furniture,Furnishings,"Advantus Photo Frame, Black",30.21
FUR-FU-10003939,Furniture,Furnishings,"Tenex Photo Frame, Duo Pack",33.24
FUR-FU-10003960,Furniture,Furnishings,"Deflect-O Stacking Tray, Erganomic",20.55
FUR-FU-10004031,Furniture,Furnishings,"Advantus Frame, Durable",85.44
FUR-FU-10004064,Furniture,Furnishings,"Rubbermaid Door Stop, Erganomic",22.5
FUR-FU-10004074,Furniture,Furnishings,"Advantus Stacking Tray, Erganomic",19.02
FUR-FU-10004158,Furniture,Furnishings,"Deflect-O Frame, Black",69.33
FUR-FU-10004182,Furniture,Furnishings,"Eldon Stacking Tray, Black",17.97
FUR-FU-10004241,Furniture,Furnishings,"Deflect-O Light Bulb, Black",15.03
FUR-FU-10004281,Furniture,Furnishings,"Eldon Light Bulb, Erganomic",14.07
FUR-FU-10004283,Furniture,Furnishings,"Tenex Door Stop, Duo Pack",36.93
FUR-FU-10004464,Furniture,Furnishings,"Deflect-O Clock, Durable",46.41
FUR-FU-10004497,Furniture,Furnishings,"Tenex Door Stop, Erganomic",29.34
FUR-FU-10004503,Furniture,Furnishings,"Tenex Photo Frame, Black",32.16
FUR-FU-10004509,Furniture,Furnishings,"Advantus Door Stop, Duo Pack",32.04
FUR-FU-10004549,Furniture,Furnishings,"Advantus Frame, Erganomic",68.04
FUR-FU-10004579,Furniture,Furnishings,"Rubbermaid Door Stop, Durable",26.97
FUR-FU-10004619,Furniture,Furnishings,"Tenex Stacking Tray, Erganomic",13.86
FUR-FU-10004704,Furniture,Furnishings,"Deflect-O Door Stop, Black",32.97
FUR-FU-10004730,Furniture,Furnishings,"Rubbermaid Light Bulb, Erganomic",16.95
FUR-FU-10004778,Furniture,Furnishings,"Deflect-O Light Bulb, Duo Pack",16.77
FUR-FU-10004780,Furniture,Furnishings,"Deflect-O Frame, Duo Pack",109.02
FUR-FU-10004797,Furniture,Furnishings,"Tenex Stacking Tray, Erganomic",18.48
FUR-FU-10004811,Furniture,Furnishings,"Eldon Door Stop, Erganomic",37.08
FUR-FU-10004820,Furniture,Furnishings,"Advantus Photo Frame, Erganomic",29.43
FUR-FU-10004876,Furniture,Furnishings,"Eldon Frame, Erganomic",99.96
FUR-FU-10004907,Furniture,Furnishings,"Advantus Light Bulb, Durable",12.66
FUR-FU-10004995,Furniture,Furnishings,"Deflect-O Light Bulb, Durable",12.66
FUR-TA-10000022,Furniture,Tables,"Hon Conference Table, Adjustable Height",702
FUR-TA-10000038,Furniture,Tables,"Chromcraft Conference Table, Adjustable Height",551.19
FUR-TA-10000073,Furniture,Tables,"Lesro Coffee Table, Adjustable Height",226.23
FUR-TA-10000075,Furniture,Tables,"Bevis Coffee Table, Fully Assembled",175.83
FUR-TA-10000147,Furniture,Tables,"Lesro Coffee Table, Rectangular",222.12
FUR-TA-10000164,Furniture,Tables,"Lesro Training Table, Fully Assembled",259.47
FUR-TA-10000207,Furniture,Tables,"Chromcraft Round Table, Fully Assembled",398.31
FUR-TA-10000222,Furniture,Tables,"Bevis Training Table, Adjustable Height",205.68
FUR-TA-10000226,Furniture,Tables,"Chromcraft Conference Table, with Bottom Storage",759.24
FUR-TA-10000283,Furniture,Tables,"Hon Wood Table, with Bottom Storage",494.16
FUR-TA-10000299,Furniture,Tables,"Lesro Round Table, Adjustable Height",345.21
FUR-TA-10000355,Furniture,Tables,"Bevis Wood Table, with Bottom Storage",490.95
FUR-TA-10000360,Furniture,Tables,"Chromcraft Wood Table, Fully Assembled",314.61
FUR-TA-10000403,Furniture,Tables,"Barricks Computer Table, Fully Assembled",463.53
FUR-TA-10000434,Furniture,Tables,"Chromcraft Coffee Table, with Bottom Storage",232.38
FUR-TA-10000490,Furniture,Tables,"Lesro Training Table, with Bottom Storage",182.79
FUR-TA-10000558,Furniture,Tables,"Hon Wood Table, Rectangular",359.67
FUR-TA-10000649,Furniture,Tables,"Barricks Computer Table, with Bottom Storage",326.43
FUR-TA-10000665,Furniture,Tables,"Bevis Computer Table, Fully Assembled",450.03
FUR-TA-10000670,Furniture,Tables,"Chromcraft Coffee Table, Adjustable Height",185.82
FUR-TA-10000687,Furniture,Tables,"Bevis Conference Table, with Bottom Storage",554.28
FUR-TA-10000962,Furniture,Tables,"Hon Conference Table, Adjustable Height",702
FUR-TA-10000971,Furniture,Tables,"Bevis Training Table, Rectangular",226.14
FUR-TA-10000989,Furniture,Tables,"Lesro Conference Table, Rectangular",453.24
FUR-TA-10001056,Furniture,Tables,"Barricks Conference Table, Adjustable Height",527.4
FUR-TA-10001089,Furniture,Tables,"Hon Computer Table, with Bottom Storage",336.24
FUR-TA-10001113,Furniture,Tables,"Barricks Training Table, Fully Assembled",172.68
FUR-TA-10001116,Furniture,Tables,"Barricks Conference Table, Fully Assembled",854.04
FUR-TA-10001205,Furniture,Tables,"Chromcraft Wood Table, Rectangular",316.86
FUR-TA-10001226,Furniture,Tables,"Hon Conference Table, Rectangular",523.86
FUR-TA-10001237,Furniture,Tables,"Barricks Coffee Table, Fully Assembled",278.76
FUR-TA-10001276,Furniture,Tables,"Lesro Coffee Table, with Bottom Storage",168.84
FUR-TA-10001327,Furniture,Tables,"Barricks Training Table, Rectangular",157.95
FUR-TA-10001359,Furniture,Tables,"Chromcraft Training Table, with Bottom Storage",258.36
FUR-TA-10001360,Furniture,Tables,"Bevis Round Table, Rectangular",278.52
FUR-TA-10001386,Furniture,Tables,"Lesro Conference Table, Fully Assembled",549.81
FUR-TA-10001433,Furniture,Tables,"Bevis Round Table, with Bottom Storage",481.92
FUR-TA-10001494,Furniture,Tables,"Lesro Wood Table, Adjustable Height",464.94
FUR-TA-10001531,Furniture,Tables,"Lesro Training Table, Adjustable Height",249.33
FUR-TA-10001549,Furniture,Tables,"Barricks Coffee Table, Rectangular",266.19
FUR-TA-10001558,Furniture,Tables,"Barricks Training Table, Rectangular",157.95
FUR-TA-10001633,Furniture,Tables,"Bevis Wood Table, with Bottom Storage",490.95
FUR-TA-10001786,Furniture,Tables,"Chromcraft Computer Table, with Bottom Storage",345.9
FUR-TA-10001833,Furniture,Tables,"Bevis Round Table, Fully Assembled",280.62
FUR-TA-10001889,Furniture,Tables,"Bevis Conference Table, Fully Assembled",795.72
FUR-TA-10001935,Furniture,Tables,"Hon Coffee Table, Fully Assembled",307.86
FUR-TA-10001968,Furniture,Tables,"Bevis Computer Table, with Bottom Storage",407.31
FUR-TA-10002095,Furniture,Tables,"Lesro Training Table, Fully Assembled",259.47
FUR-TA-10002153,Furniture,Tables,"Lesro Round Table, with Bottom Storage",348.06
FUR-TA-10002172,Furniture,Tables,"Hon Conference Table, Rectangular",523.86
FUR-TA-10002256,Furniture,Tables,"Hon Wood Table, Fully Assembled",351.66
FUR-TA-10002341,Furniture,Tables,"Barricks Computer Table, Fully Assembled",349.92
FUR-TA-10002351,Furniture,Tables,"Hon Training Table, Adjustable Height",227.73
FUR-TA-10002487,Furniture,Tables,"Bevis Training Table, with Bottom Storage",180.9
FUR-TA-10002527,Furniture,Tables,"Barricks Round Table, Fully Assembled",417.48
FUR-TA-10002571,Furniture,Tables,"Chromcraft Coffee Table, Adjustable Height",185.82
FUR-TA-10002638,Furniture,Tables,"Barricks Wood Table, Rectangular",421.89
FUR-TA-10002650,Furniture,Tables,"Hon Wood Table, with Bottom Storage",494.16
FUR-TA-10002699,Furniture,Tables,"Hon Round Table, Rectangular",374.85
FUR-TA-10002797,Furniture,Tables,"Chromcraft Round Table, Adjustable Height",281.58
FUR-TA-10002833,Furniture,Tables,"Lesro Training Table, Rectangular",242.4
FUR-TA-10002860,Furniture,Tables,"Hon Training Table, with Bottom Storage",192.99
FUR-TA-10002931,Furniture,Tables,"Hon Round Table, with Bottom Storage",335.37
FUR-TA-10002935,Furniture,Tables,"Bevis Coffee Table, Adjustable Height",288.36
FUR-TA-10002957,Furniture,Tables,"Bevis Training Table, Fully Assembled",208.62
FUR-TA-10002958,Furniture,Tables,"Chromcraft Conference Table, Fully Assembled",708.06
FUR-TA-10002972,Furniture,Tables,"Barricks Computer Table, Fully Assembled",349.92
FUR-TA-10003003,Furniture,Tables,"Lesro Wood Table, Rectangular",404.55
FUR-TA-10003006,Furniture,Tables,"Hon Wood Table, Rectangular",359.67
FUR-TA-10003055,Furniture,Tables,"Lesro Round Table, Fully Assembled",231.3
FUR-TA-10003078,Furniture,Tables,"Hon Training Table, Fully Assembled",200.52
FUR-TA-10003152,Furniture,Tables,"Lesro Round Table, Adjustable Height",345.21
FUR-TA-10003157,Furniture,Tables,"Hon Coffee Table, with Bottom Storage",306.45
FUR-TA-10003164,Furniture,Tables,"Bevis Wood Table, Rectangular",377.16
FUR-TA-10003179,Furniture,Tables,"Lesro Wood Table, Fully Assembled",276.66
FUR-TA-10003185,Furniture,Tables,"Chromcraft Computer Table, Fully Assembled",342.6
FUR-TA-10003222,Furniture,Tables,"Barricks Wood Table, with Bottom Storage",413.55
FUR-TA-10003228,Furniture,Tables,"Hon Computer Table, Fully Assembled",457.8
FUR-TA-10003291,Furniture,Tables,"Bevis Computer Table, Fully Assembled",426.57
FUR-TA-10003510,Furniture,Tables,"Hon Computer Table, Fully Assembled",335.73
FUR-TA-10003518,Furniture,Tables,"Chromcraft Training Table, Fully Assembled",216.9
FUR-TA-10003576,Furniture,Tables,"Hon Coffee Table, Adjustable Height",190.86
FUR-TA-10003583,Furniture,Tables,"Lesro Computer Table, with Bottom Storage",335.82
FUR-TA-10003596,Furniture,Tables,"Lesro Computer Table, Adjustable Height",264.09
FUR-TA-10003627,Furniture,Tables,"Bevis Conference Table, with Bottom Storage",554.28
FUR-TA-10003637,Furniture,Tables,"Lesro Coffee Table, with Bottom Storage",168.84
FUR-TA-10003747,Furniture,Tables,"Lesro Round Table, Rectangular",341.7
FUR-TA-10003748,Furniture,Tables,"Bevis Round Table, Adjustable Height",364.29
FUR-TA-10003771,Furniture,Tables,"Hon Computer Table, Adjustable Height",416.34
FUR-TA-10003893,Furniture,Tables,"Lesro Wood Table, with Bottom Storage",467.43
FUR-TA-10003954,Furniture,Tables,"Barricks Conference Table, with Bottom Storage",653.1
FUR-TA-10004050,Furniture,Tables,"Lesro Coffee Table, Fully Assembled",126.75
FUR-TA-10004342,Furniture,Tables,"Chromcraft Round Table, with Bottom Storage",256.92
FUR-TA-10004383,Furniture,Tables,"Bevis Coffee Table, Adjustable Height",288.36
FUR-TA-10004416,Furniture,Tables,"Bevis Wood Table, Adjustable Height",316.14
FUR-TA-10004484,Furniture,Tables,"Barricks Wood Table, Adjustable Height",462.03
FUR-TA-10004653,Furniture,Tables,"Chromcraft Training Table, Rectangular",242.07
FUR-TA-10004667,Furniture,Tables,"Bevis Wood Table, Adjustable Height",316.14
